strategy,symbol,signal_date,execution_date,status,execution_price,gross_invested,commission,slippage_cost,base,extra,crash
dca_l2_v2,ASML,2026-03-02,2026-03-03,executed,1353.54795276,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,KO,2026-03-02,2026-03-03,executed,78.84524492,1.5,0.0,0.0,1.5,0.0,0.0
fixed,BYDDY,2026-03-09,2026-03-10,executed,12.2469104,24.0,0.02,0.01,18.0,0.0,6.0
reserve_fixed,BYDDY,2026-03-09,2026-03-10,executed,12.2469104,18.0,0.02,0.01,18.0,0.0,0.0
fixed,MSFT,2026-03-09,2026-03-10,executed,409.34841992,17.6,0.02,0.01,13.2,0.0,4.4
reserve_fixed,MSFT,2026-03-09,2026-03-10,executed,409.34841992,13.2,0.01,0.01,13.2,0.0,0.0
fixed,NVDA,2026-03-09,2026-03-10,executed,182.2688879,14.4,0.01,0.01,10.8,0.0,3.6
reserve_fixed,NVDA,2026-03-09,2026-03-10,executed,182.2688879,10.8,0.01,0.01,10.8,0.0,0.0
fixed,AAPL,2026-03-09,2026-03-10,executed,257.54154542,12.0,0.01,0.01,9.0,0.0,3.0
reserve_fixed,AAPL,2026-03-09,2026-03-10,executed,257.54154542,9.0,0.01,0.0,9.0,0.0,0.0
fixed,ASML,2026-03-09,2026-03-10,executed,1370.50745927,8.0,0.01,0.0,6.0,0.0,2.0
reserve_fixed,ASML,2026-03-09,2026-03-10,executed,1370.50745927,6.0,0.01,0.0,6.0,0.0,0.0
fixed,KO,2026-03-09,2026-03-10,executed,76.49548963,4.0,0.0,0.0,3.0,0.0,1.0
reserve_fixed,KO,2026-03-09,2026-03-10,executed,76.49548963,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,BYDDY,2026-03-09,2026-03-10,executed,12.2469104,9.0,0.01,0.0,9.0,0.0,0.0
dca_l2_v2,MSFT,2026-03-09,2026-03-10,executed,409.34841992,6.6,0.01,0.0,6.6,0.0,0.0
dca_l2_v2,NVDA,2026-03-09,2026-03-10,executed,182.2688879,5.4,0.01,0.0,5.4,0.0,0.0
dca_l2_v2,AAPL,2026-03-09,2026-03-10,executed,257.54154542,4.5,0.0,0.0,4.5,0.0,0.0
dca_l2_v2,ASML,2026-03-09,2026-03-10,executed,1370.50745927,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,KO,2026-03-09,2026-03-10,executed,76.49548963,1.5,0.0,0.0,1.5,0.0,0.0
fixed,BYDDY,2026-03-16,2026-03-17,executed,13.27246492,24.0,0.02,0.01,18.0,0.0,6.0
reserve_fixed,BYDDY,2026-03-16,2026-03-17,executed,13.27246492,18.0,0.02,0.01,18.0,0.0,0.0
fixed,MSFT,2026-03-16,2026-03-17,executed,399.60461245,17.6,0.02,0.01,13.2,0.0,4.4
reserve_fixed,MSFT,2026-03-16,2026-03-17,executed,399.60461245,13.2,0.01,0.01,13.2,0.0,0.0
fixed,NVDA,2026-03-16,2026-03-17,executed,184.93698428,14.4,0.01,0.01,10.8,0.0,3.6
reserve_fixed,NVDA,2026-03-16,2026-03-17,executed,184.93698428,10.8,0.01,0.01,10.8,0.0,0.0
fixed,AAPL,2026-03-16,2026-03-17,executed,252.85353058,12.0,0.01,0.01,9.0,0.0,3.0
reserve_fixed,AAPL,2026-03-16,2026-03-17,executed,252.85353058,9.0,0.01,0.0,9.0,0.0,0.0
fixed,ASML,2026-03-16,2026-03-17,executed,1380.93643316,8.0,0.01,0.0,6.0,0.0,2.0
reserve_fixed,ASML,2026-03-16,2026-03-17,executed,1380.93643316,6.0,0.01,0.0,6.0,0.0,0.0
fixed,KO,2026-03-16,2026-03-17,executed,77.53838982,4.0,0.0,0.0,3.0,0.0,1.0
reserve_fixed,KO,2026-03-16,2026-03-17,executed,77.53838982,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,BYDDY,2026-03-16,2026-03-17,executed,13.27246492,9.0,0.01,0.0,9.0,0.0,0.0
dca_l2_v2,MSFT,2026-03-16,2026-03-17,executed,399.60461245,6.6,0.01,0.0,6.6,0.0,0.0
dca_l2_v2,NVDA,2026-03-16,2026-03-17,executed,184.93698428,5.4,0.01,0.0,5.4,0.0,0.0
dca_l2_v2,AAPL,2026-03-16,2026-03-17,executed,252.85353058,4.5,0.0,0.0,4.5,0.0,0.0
dca_l2_v2,ASML,2026-03-16,2026-03-17,executed,1380.93643316,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,KO,2026-03-16,2026-03-17,executed,77.53838982,1.5,0.0,0.0,1.5,0.0,0.0
fixed,BYDDY,2026-03-23,2026-03-24,executed,13.42181655,24.0,0.02,0.01,18.0,0.0,6.0
reserve_fixed,BYDDY,2026-03-23,2026-03-24,executed,13.42181655,18.0,0.02,0.01,18.0,0.0,0.0
fixed,MSFT,2026-03-23,2026-03-24,executed,381.72438881,17.6,0.02,0.01,13.2,0.0,4.4
reserve_fixed,MSFT,2026-03-23,2026-03-24,executed,381.72438881,13.2,0.01,0.01,13.2,0.0,0.0
fixed,NVDA,2026-03-23,2026-03-24,executed,174.71378123,14.4,0.01,0.01,10.8,0.0,3.6
reserve_fixed,NVDA,2026-03-23,2026-03-24,executed,174.71378123,10.8,0.01,0.01,10.8,0.0,0.0
fixed,AAPL,2026-03-23,2026-03-24,executed,250.24462478,12.0,0.01,0.01,9.0,0.0,3.0
reserve_fixed,AAPL,2026-03-23,2026-03-24,executed,250.24462478,9.0,0.01,0.0,9.0,0.0,0.0
fixed,ASML,2026-03-23,2026-03-24,executed,1345.11315247,8.0,0.01,0.0,6.0,0.0,2.0
reserve_fixed,ASML,2026-03-23,2026-03-24,executed,1345.11315247,6.0,0.01,0.0,6.0,0.0,0.0
fixed,KO,2026-03-23,2026-03-24,executed,74.41697489,4.0,0.0,0.0,3.0,0.0,1.0
reserve_fixed,KO,2026-03-23,2026-03-24,executed,74.41697489,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,BYDDY,2026-03-23,2026-03-24,executed,13.42181655,9.0,0.01,0.0,9.0,0.0,0.0
dca_l2_v2,MSFT,2026-03-23,2026-03-24,executed,381.72438881,6.6,0.01,0.0,6.6,0.0,0.0
dca_l2_v2,NVDA,2026-03-23,2026-03-24,executed,174.71378123,5.4,0.01,0.0,5.4,0.0,0.0
dca_l2_v2,AAPL,2026-03-23,2026-03-24,executed,250.24462478,4.5,0.0,0.0,4.5,0.0,0.0
dca_l2_v2,ASML,2026-03-23,2026-03-24,executed,1345.11315247,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,KO,2026-03-23,2026-03-24,executed,74.41697489,1.5,0.0,0.0,1.5,0.0,0.0
fixed,BYDDY,2026-03-30,2026-03-31,executed,13.34216275,24.0,0.02,0.01,18.0,0.0,6.0
reserve_fixed,BYDDY,2026-03-30,2026-03-31,executed,13.34216275,18.0,0.02,0.01,18.0,0.0,0.0
fixed,MSFT,2026-03-30,2026-03-31,executed,363.94399706,17.6,0.02,0.01,13.2,0.0,4.4
reserve_fixed,MSFT,2026-03-30,2026-03-31,executed,363.94399706,13.2,0.01,0.01,13.2,0.0,0.0
fixed,NVDA,2026-03-30,2026-03-31,executed,166.85901982,14.4,0.01,0.01,10.8,0.0,3.6
reserve_fixed,NVDA,2026-03-30,2026-03-31,executed,166.85901982,10.8,0.01,0.01,10.8,0.0,0.0
fixed,AAPL,2026-03-30,2026-03-31,executed,247.8056449,12.0,0.01,0.01,9.0,0.0,3.0
reserve_fixed,AAPL,2026-03-30,2026-03-31,executed,247.8056449,9.0,0.01,0.0,9.0,0.0,0.0
fixed,ASML,2026-03-30,2026-03-31,executed,1280.51543275,8.0,0.01,0.0,6.0,0.0,2.0
reserve_fixed,ASML,2026-03-30,2026-03-31,executed,1280.51543275,6.0,0.01,0.0,6.0,0.0,0.0
fixed,KO,2026-03-30,2026-03-31,executed,76.07708553,3.6,0.0,0.0,3.0,0.0,1.0
reserve_fixed,KO,2026-03-30,2026-03-31,executed,76.07708553,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,BYDDY,2026-03-30,2026-03-31,executed,13.34216275,9.0,0.01,0.0,9.0,0.0,0.0
dca_l2_v2,MSFT,2026-03-30,2026-03-31,executed,363.94399706,6.6,0.01,0.0,6.6,0.0,0.0
dca_l2_v2,NVDA,2026-03-30,2026-03-31,executed,166.85901982,5.4,0.01,0.0,5.4,0.0,0.0
dca_l2_v2,AAPL,2026-03-30,2026-03-31,executed,247.8056449,4.5,0.0,0.0,4.5,0.0,0.0
dca_l2_v2,ASML,2026-03-30,2026-03-31,executed,1280.51543275,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,KO,2026-03-30,2026-03-31,executed,76.07708553,1.5,0.0,0.0,1.5,0.0,0.0
fixed,BYDDY,2026-04-06,2026-04-07,executed,13.09324235,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2026-04-06,2026-04-07,executed,13.09324235,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2026-04-06,2026-04-07,executed,369.72438481,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2026-04-06,2026-04-07,executed,369.72438481,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2026-04-06,2026-04-07,executed,175.61318071,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2026-04-06,2026-04-07,executed,175.61318071,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2026-04-06,2026-04-07,executed,256.05218011,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2026-04-06,2026-04-07,executed,256.05218011,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2026-04-06,2026-04-07,executed,1286.60732317,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2026-04-06,2026-04-07,executed,1286.60732317,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2026-04-06,2026-04-07,executed,76.74312038,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2026-04-06,2026-04-07,executed,76.74312038,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2026-04-06,2026-04-07,executed,13.09324235,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,MSFT,2026-04-06,2026-04-07,executed,369.72438481,8.25,0.01,0.0,8.25,0.0,0.0
dca_l2_v2,NVDA,2026-04-06,2026-04-07,executed,175.61318071,6.75,0.01,0.0,6.75,0.0,0.0
dca_l2_v2,AAPL,2026-04-06,2026-04-07,executed,256.05218011,5.63,0.01,0.0,5.63,0.0,0.0
dca_l2_v2,ASML,2026-04-06,2026-04-07,executed,1286.60732317,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,KO,2026-04-06,2026-04-07,executed,76.74312038,1.88,0.0,0.0,1.88,0.0,0.0
fixed,BYDDY,2026-04-13,2026-04-14,executed,13.87983145,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2026-04-13,2026-04-14,executed,13.87983145,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2026-04-13,2026-04-14,executed,387.27519183,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2026-04-13,2026-04-14,executed,387.27519183,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2026-04-13,2026-04-14,executed,190.71314592,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2026-04-13,2026-04-14,executed,190.71314592,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2026-04-13,2026-04-14,executed,259.14086868,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2026-04-13,2026-04-14,executed,259.14086868,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2026-04-13,2026-04-14,executed,1521.85663504,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2026-04-13,2026-04-14,executed,1521.85663504,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2026-04-13,2026-04-14,executed,75.52040033,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2026-04-13,2026-04-14,executed,75.52040033,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2026-04-13,2026-04-14,executed,13.87983145,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,MSFT,2026-04-13,2026-04-14,executed,387.27519183,8.25,0.01,0.0,8.25,0.0,0.0
dca_l2_v2,NVDA,2026-04-13,2026-04-14,executed,190.71314592,6.75,0.01,0.0,6.75,0.0,0.0
dca_l2_v2,AAPL,2026-04-13,2026-04-14,executed,259.14086868,5.63,0.01,0.0,5.63,0.0,0.0
dca_l2_v2,ASML,2026-04-13,2026-04-14,executed,1521.85663504,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,KO,2026-04-13,2026-04-14,executed,75.52040033,1.88,0.0,0.0,1.88,0.0,0.0
fixed,BYDDY,2026-04-20,2026-04-21,executed,13.8997464,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2026-04-20,2026-04-21,executed,13.8997464,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2026-04-20,2026-04-21,executed,419.54144089,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2026-04-20,2026-04-21,executed,419.54144089,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2026-04-20,2026-04-21,executed,201.99565135,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2026-04-20,2026-04-21,executed,201.99565135,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2026-04-20,2026-04-21,executed,271.38572405,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2026-04-20,2026-04-21,executed,271.38572405,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2026-04-20,2026-04-21,executed,1471.70601627,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2026-04-20,2026-04-21,executed,1471.70601627,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2026-04-20,2026-04-21,executed,75.0333029,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2026-04-20,2026-04-21,executed,75.0333029,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2026-04-20,2026-04-21,executed,13.8997464,22.5,0.02,0.01,22.5,0.0,0.0
dca_l2_v2,MSFT,2026-04-20,2026-04-21,executed,419.54144089,16.5,0.02,0.01,16.5,0.0,0.0
dca_l2_v2,NVDA,2026-04-20,2026-04-21,executed,201.99565135,13.5,0.01,0.01,13.5,0.0,0.0
dca_l2_v2,AAPL,2026-04-20,2026-04-21,executed,271.38572405,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,ASML,2026-04-20,2026-04-21,executed,1471.70601627,7.5,0.01,0.0,7.5,0.0,0.0
dca_l2_v2,KO,2026-04-20,2026-04-21,executed,75.0333029,3.92,0.0,0.0,3.75,0.17,0.0
fixed,BYDDY,2026-04-27,2026-04-28,executed,13.1529832,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2026-04-27,2026-04-28,executed,13.1529832,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2026-04-27,2026-04-28,executed,423.86424421,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2026-04-27,2026-04-28,executed,423.86424421,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2026-04-27,2026-04-28,executed,209.35075907,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2026-04-27,2026-04-28,executed,209.35075907,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2026-04-27,2026-04-28,executed,272.22536466,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2026-04-27,2026-04-28,executed,272.22536466,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2026-04-27,2026-04-28,executed,1388.62894049,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2026-04-27,2026-04-28,executed,1388.62894049,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2026-04-27,2026-04-28,executed,79.04938694,4.6,0.0,0.0,3.75,0.0,1.25
reserve_fixed,KO,2026-04-27,2026-04-28,executed,79.04938694,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2026-04-27,2026-04-28,executed,13.1529832,22.86,0.02,0.01,22.5,0.36,0.0
dca_l2_v2,MSFT,2026-04-27,2026-04-28,executed,423.86424421,16.5,0.02,0.01,16.5,0.0,0.0
dca_l2_v2,NVDA,2026-04-27,2026-04-28,executed,209.35075907,13.5,0.01,0.01,13.5,0.0,0.0
dca_l2_v2,AAPL,2026-04-27,2026-04-28,executed,272.22536466,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,ASML,2026-04-27,2026-04-28,executed,1388.62894049,7.68,0.01,0.0,7.5,0.18,0.0
dca_l2_v2,KO,2026-04-27,2026-04-28,executed,79.04938694,3.93,0.0,0.0,3.75,0.18,0.0
fixed,BYDDY,2026-05-04,2026-05-05,executed,12.90406181,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2026-05-04,2026-05-05,executed,12.90406181,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2026-05-04,2026-05-05,executed,414.62963521,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2026-05-04,2026-05-05,executed,414.62963521,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2026-05-04,2026-05-05,executed,199.16751799,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2026-05-04,2026-05-05,executed,199.16751799,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2026-05-04,2026-05-05,executed,276.81343755,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2026-05-04,2026-05-05,executed,276.81343755,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2026-05-04,2026-05-05,executed,1431.28512192,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2026-05-04,2026-05-05,executed,1431.28512192,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2026-05-04,2026-05-05,executed,77.72726621,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2026-05-04,2026-05-05,executed,77.72726621,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2026-05-04,2026-05-05,executed,12.90406181,24.63,0.02,0.01,22.5,2.13,0.0
dca_l2_v2,MSFT,2026-05-04,2026-05-05,executed,414.62963521,16.5,0.02,0.01,16.5,0.0,0.0
dca_l2_v2,NVDA,2026-05-04,2026-05-05,executed,199.16751799,13.5,0.01,0.01,13.5,0.0,0.0
dca_l2_v2,AAPL,2026-05-04,2026-05-05,executed,276.81343755,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,ASML,2026-05-04,2026-05-05,executed,1431.28512192,8.25,0.01,0.0,7.5,0.75,0.0
dca_l2_v2,KO,2026-05-04,2026-05-05,executed,77.72726621,3.75,0.0,0.0,3.75,0.0,0.0
fixed,BYDDY,2026-05-11,2026-05-12,executed,12.69496831,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2026-05-11,2026-05-12,executed,12.69496831,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2026-05-11,2026-05-12,executed,413.79101411,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2026-05-11,2026-05-12,executed,413.79101411,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2026-05-11,2026-05-12,executed,218.40472779,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2026-05-11,2026-05-12,executed,218.40472779,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2026-05-11,2026-05-12,executed,292.706278,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2026-05-11,2026-05-12,executed,292.706278,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2026-05-11,2026-05-12,executed,1524.93090541,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2026-05-11,2026-05-12,executed,1524.93090541,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2026-05-11,2026-05-12,executed,78.53247161,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2026-05-11,2026-05-12,executed,78.53247161,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2026-05-11,2026-05-12,executed,12.69496831,25.06,0.03,0.01,22.5,2.56,0.0
dca_l2_v2,MSFT,2026-05-11,2026-05-12,executed,413.79101411,16.5,0.02,0.01,16.5,0.0,0.0
dca_l2_v2,NVDA,2026-05-11,2026-05-12,executed,218.40472779,13.5,0.01,0.01,13.5,0.0,0.0
dca_l2_v2,AAPL,2026-05-11,2026-05-12,executed,292.706278,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,ASML,2026-05-11,2026-05-12,executed,1524.93090541,7.5,0.01,0.0,7.5,0.0,0.0
dca_l2_v2,KO,2026-05-11,2026-05-12,executed,78.53247161,3.75,0.0,0.0,3.75,0.0,0.0
fixed,BYDDY,2026-05-18,2026-05-19,executed,11.93824814,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2026-05-18,2026-05-19,executed,11.93824814,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2026-05-18,2026-05-19,executed,429.18537745,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2026-05-18,2026-05-19,executed,429.18537745,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2026-05-18,2026-05-19,executed,219.47400916,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2026-05-18,2026-05-19,executed,219.47400916,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2026-05-18,2026-05-19,executed,297.118486,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2026-05-18,2026-05-19,executed,297.118486,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2026-05-18,2026-05-19,executed,1448.78135566,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2026-05-18,2026-05-19,executed,1448.78135566,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2026-05-18,2026-05-19,executed,80.92821389,5.0,0.01,0.0,3.75,0.0,1.25
reserve_fixed,KO,2026-05-18,2026-05-19,executed,80.92821389,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2026-05-18,2026-05-19,executed,11.93824814,27.09,0.03,0.01,22.5,4.59,0.0
dca_l2_v2,MSFT,2026-05-18,2026-05-19,executed,429.18537745,16.5,0.02,0.01,16.5,0.0,0.0
dca_l2_v2,NVDA,2026-05-18,2026-05-19,executed,219.47400916,13.5,0.01,0.01,13.5,0.0,0.0
dca_l2_v2,AAPL,2026-05-18,2026-05-19,executed,297.118486,11.25,0.01,0.01,11.25,0.0,0.0
dca_l2_v2,ASML,2026-05-18,2026-05-19,executed,1448.78135566,7.97,0.01,0.0,7.5,0.47,0.0
dca_l2_v2,KO,2026-05-18,2026-05-19,executed,80.92821389,3.75,0.0,0.0,3.75,0.0,0.0
fixed,BYDDY,2026-05-22,2026-05-26,executed,11.80880945,30.0,0.03,0.01,22.5,0.0,7.5
reserve_fixed,BYDDY,2026-05-22,2026-05-26,executed,11.80880945,22.5,0.02,0.01,22.5,0.0,0.0
fixed,MSFT,2026-05-22,2026-05-26,executed,416.638208,22.0,0.02,0.01,16.5,0.0,5.5
reserve_fixed,MSFT,2026-05-22,2026-05-26,executed,416.638208,16.5,0.02,0.01,16.5,0.0,0.0
fixed,NVDA,2026-05-22,2026-05-26,executed,216.39605996,18.0,0.02,0.01,13.5,0.0,4.5
reserve_fixed,NVDA,2026-05-22,2026-05-26,executed,216.39605996,13.5,0.01,0.01,13.5,0.0,0.0
fixed,AAPL,2026-05-22,2026-05-26,executed,309.714778,15.0,0.01,0.01,11.25,0.0,3.75
reserve_fixed,AAPL,2026-05-22,2026-05-26,executed,309.714778,11.25,0.01,0.01,11.25,0.0,0.0
fixed,ASML,2026-05-22,2026-05-26,executed,1640.54912363,10.0,0.01,0.01,7.5,0.0,2.5
reserve_fixed,ASML,2026-05-22,2026-05-26,executed,1640.54912363,7.5,0.01,0.0,7.5,0.0,0.0
fixed,KO,2026-05-22,2026-05-26,executed,80.36157571,4.6,0.0,0.0,3.75,0.0,1.25
reserve_fixed,KO,2026-05-22,2026-05-26,executed,80.36157571,3.75,0.0,0.0,3.75,0.0,0.0
dca_l2_v2,BYDDY,2026-05-22,2026-05-26,executed,11.80880945,19.35,0.02,0.01,19.35,0.0,0.0
dca_l2_v2,MSFT,2026-05-22,2026-05-26,executed,416.638208,14.19,0.01,0.01,14.19,0.0,0.0
dca_l2_v2,NVDA,2026-05-22,2026-05-26,executed,216.39605996,11.61,0.01,0.01,11.61,0.0,0.0
dca_l2_v2,AAPL,2026-05-22,2026-05-26,executed,309.714778,9.68,0.01,0.0,9.68,0.0,0.0
dca_l2_v2,ASML,2026-05-22,2026-05-26,executed,1640.54912363,6.45,0.01,0.0,6.45,0.0,0.0
dca_l2_v2,KO,2026-05-22,2026-05-26,executed,80.36157571,3.23,0.0,0.0,3.23,0.0,0.0
fixed,BYDDY,2026-06-01,2026-06-02,executed,12.13738566,24.0,0.02,0.01,18.0,0.0,6.0
reserve_fixed,BYDDY,2026-06-01,2026-06-02,executed,12.13738566,18.0,0.02,0.01,18.0,0.0,0.0
fixed,MSFT,2026-06-01,2026-06-02,executed,447.103445,17.6,0.02,0.01,13.2,0.0,4.4
reserve_fixed,MSFT,2026-06-01,2026-06-02,executed,447.103445,13.2,0.01,0.01,13.2,0.0,0.0
fixed,NVDA,2026-06-01,2026-06-02,executed,227.02897576,14.4,0.01,0.01,10.8,0.0,3.6
reserve_fixed,NVDA,2026-06-01,2026-06-02,executed,227.02897576,10.8,0.01,0.01,10.8,0.0,0.0
fixed,AAPL,2026-06-01,2026-06-02,executed,307.613721,12.0,0.01,0.01,9.0,0.0,3.0
reserve_fixed,AAPL,2026-06-01,2026-06-02,executed,307.613721,9.0,0.01,0.0,9.0,0.0,0.0
fixed,ASML,2026-06-01,2026-06-02,executed,1658.37495909,8.0,0.01,0.0,6.0,0.0,2.0
reserve_fixed,ASML,2026-06-01,2026-06-02,executed,1658.37495909,6.0,0.01,0.0,6.0,0.0,0.0
fixed,KO,2026-06-01,2026-06-02,executed,78.413179,4.0,0.0,0.0,3.0,0.0,1.0
reserve_fixed,KO,2026-06-01,2026-06-02,executed,78.413179,3.0,0.0,0.0,3.0,0.0,0.0
dca_l2_v2,BYDDY,2026-06-01,2026-06-02,executed,12.13738566,22.19,0.02,0.01,18.0,4.19,0.0
dca_l2_v2,MSFT,2026-06-01,2026-06-02,executed,447.103445,13.2,0.01,0.01,13.2,0.0,0.0
dca_l2_v2,NVDA,2026-06-01,2026-06-02,executed,227.02897576,10.8,0.01,0.01,10.8,0.0,0.0
dca_l2_v2,AAPL,2026-06-01,2026-06-02,executed,307.613721,9.0,0.01,0.0,9.0,0.0,0.0
dca_l2_v2,ASML,2026-06-01,2026-06-02,executed,1658.37495909,6.0,0.01,0.0,6.0,0.0,0.0
dca_l2_v2,KO,2026-06-01,2026-06-02,executed,78.413179,3.0,0.0,0.0,3.0,0.0,0.0
fixed,BYDDY,2026-06-08,2026-06-09,executed,11.23131285,24.0,0.02,0.01,18.0,0.0,6.0
